chordin proteolytic cleavage product	PR:000025419	CHRD/ClvPrd
chromogranin-A proteolytic cleavage product	PR:000019326	chromogranin-A proteolytic cleavage product
chymase proteolytic cleavage product	PR:000019382	chymase proteolytic cleavage product
chymotrypsin-C proteolytic cleavage product	PR:000019551	chymotrypsin-C proteolytic cleavage product
chymotrypsinogen B2 proteolytic cleavage product	PR:000019550	chymotrypsinogen B2 proteolytic cleavage product
chymotrypsinogen B proteolytic cleavage product	PR:000019549	chymotrypsinogen B proteolytic cleavage product
cartilage intermediate layer protein 1 proteolytic cleavage product	PR:000019355	CILP/ClvPrd
calcium-activated chloride channel regulator 2 proteolytic cleavage product	PR:000019362	CLCA2/ClvPrd
calcium-activated chloride channel regulator 4 proteolytic cleavage product	PR:000019363	CLCA4/ClvPrd
chaperone protein ClpB isoform 1 unmodified form	PR:000024929	clpB/iso:1/UnMod
ATP-dependent Clp protease proteolytic subunit proteolytic cleavage product	PR:000024323	clpP/ClvPrd
calsyntenin-1 proteolytic cleavage product	PR:000019376	CLSTN1/ClvPrd
clusterin proteolytic cleavage product	PR:000019379	CLU/ClvPrd
clusterin proteolytic cleavage product	PR:000019379	clusterin proteolytic cleavage product
chymase proteolytic cleavage product	PR:000019382	CMA1/ClvPrd
c-myc protein isoform 1 unmodified form	PR:000002503	c-myc protein isoform 1 unmodified form
casein derived peptide	PR:000028527	CN (f)
contactin-1 proteolytic cleavage product	PR:000019390	CNTN1/ClvPrd
coagulation factor IX proteolytic cleavage product	PR:000019842	coagulation factor IX proteolytic cleavage product
coagulation factor VIIa heavy chain	PR:000035926	coagulation factor VIIa heavy chain
coagulation factor VIIa light chain	PR:000050103	coagulation factor VIIa light chain
coagulation factor VIIa light chain	PR:000050103	coagulation factor VII light chain
coagulation factor V light chain	PR:000035910	coagulation factor V light chain
coagulation factor V proteolytic cleavage product	PR:000019837	coagulation factor V proteolytic cleavage product
coagulation factor XI proteolytic cleavage product	PR:000019826	coagulation factor XI proteolytic cleavage product
coagulation factor X proteolytic cleavage product	PR:000019823	coagulation factor X proteolytic cleavage product
cochlin proteolytic cleavage product	PR:000037270	COCH/ClvPrd
cochlin proteolytic cleavage product	PR:000037270	cochlin proteolytic cleavage product
collagen alpha-1(XI) chain proteolytic cleavage product	PR:000019396	COL11A1/ClvPrd
collagen alpha-2(XI) chain proteolytic cleavage product	PR:000019397	COL11A2/ClvPrd
collagen alpha-1(XV) chain proteolytic cleavage product	PR:000019398	COL15A1/ClvPrd
collagen alpha-1(XVII) chain proteolytic cleavage product	PR:000019401	COL17A1/ClvPrd
collagen alpha-1(XVIII) chain proteolytic cleavage product	PR:000019402	COL18A1/ClvPrd
collagen alpha-1(I) chain proteolytic cleavage product	PR:000018798	COL1A1/ClvPrd
collagen alpha-2(I) chain proteolytic cleavage product	PR:000018799	COL1A2/ClvPrd
collagen alpha-1(XXV) chain proteolytic cleavage product	PR:000019403	COL25A1/ClvPrd
collagen alpha-1(XXVII) chain proteolytic cleavage product	PR:000019404	COL27A1/ClvPrd
collagen type II alpha chain proteolytic cleavage product	PR:000018800	COL2A1/ClvPrd
chondrocalcin	PR:000003367	COL2A1/iso:2/Clv:2
collagen alpha-1(III) chain proteolytic cleavage product	PR:000018809	COL3A1/ClvPrd
collagen alpha-1(IV) chain proteolytic cleavage product	PR:000019407	COL4A1/ClvPrd
collagen alpha-2(IV) chain proteolytic cleavage product	PR:000019410	COL4A2/ClvPrd
collagen alpha-3(IV) chain proteolytic cleavage product	PR:000019411	COL4A3/ClvPrd
collagen alpha-4(IV) chain proteolytic cleavage product	PR:000025424	COL4A4/ClvPrd
collagen alpha-5(IV) chain proteolytic cleavage product	PR:000025425	COL4A5/ClvPrd
collagen alpha-1(V) chain proteolytic cleavage product	PR:000018813	COL5A1/ClvPrd
collagen alpha-2(V) chain proteolytic cleavage product	PR:000018812	COL5A2/ClvPrd
collagen alpha-1(VI) chain proteolytic cleavage product	PR:000025420	COL6A1/ClvPrd
collagen alpha-2(VI) chain proteolytic cleavage product	PR:000025422	COL6A2/ClvPrd
collagen alpha-3(VI) chain proteolytic cleavage product	PR:000025423	COL6A3/ClvPrd
collagen alpha-1(VII) chain proteolytic cleavage product	PR:000025421	COL7A1/ClvPrd
collagen alpha-1(VIII) chain proteolytic cleavage product	PR:000019412	COL8A1/ClvPrd
cartilage oligomeric matrix protein proteolytic cleavage product	PR:000025416	COMP/ClvPrd
complement C2 proteolytic cleavage product	PR:000019175	complement C2 proteolytic cleavage product
complement C3 acylation stimulating protein	PR:000050123	complement C3 acylation stimulating protein
complement C3 alpha chain	PR:000050120	complement C3 alpha chain
complement C3b alpha' chain	PR:000050124	complement C3b alpha' chain
complement C3 beta chain	PR:000050119	complement C3 beta chain
complement C3c alpha' chain fragment 1	PR:000050149	complement C3c alpha' chain fragment 1
complement C3c alpha' chain fragment 2	PR:000050129	complement C3c alpha' chain fragment 2
complement C3d fragment	PR:000050131	complement C3d fragment
complement C3dg fragment	PR:000050127	complement C3dg fragment
complement C3f	PR:000050128	complement C3f
complement C3g fragment	PR:000050130	complement C3g fragment
complement C3 proteolytic cleavage product	PR:000019178	complement C3 proteolytic cleavage product
complement C4-A proteolytic cleavage product	PR:000019181	complement C4-A proteolytic cleavage product
complement C4-B proteolytic cleavage product	PR:000019184	complement C4-B proteolytic cleavage product
complement C5 proteolytic cleavage product	PR:000019189	complement C5 proteolytic cleavage product
complement factor B proteolytic cleavage product	PR:000019308	complement factor B proteolytic cleavage product
complement factor I proteolytic cleavage product	PR:000019315	complement factor I proteolytic cleavage product
complexin-3 proteolytic cleavage product	PR:000019461	complexin-3 proteolytic cleavage product
complexin-4 proteolytic cleavage product	PR:000019462	complexin-4 proteolytic cleavage product
contactin-1 proteolytic cleavage product	PR:000019390	contactin-1 proteolytic cleavage product
coatomer subunit alpha proteolytic cleavage product	PR:000019416	COPA/ClvPrd
capsid protein C	PR:000036819	core protein
corticoliberin proteolytic cleavage product	PR:000019483	corticoliberin proteolytic cleavage product
carboxypeptidase A1 proteolytic cleavage product	PR:000019451	CPA1/ClvPrd
carboxypeptidase A2 proteolytic cleavage product	PR:000019452	CPA2/ClvPrd
mast cell carboxypeptidase A proteolytic cleavage product	PR:000019455	CPA3/ClvPrd
carboxypeptidase B proteolytic cleavage product	PR:000019458	CPB1/ClvPrd
carboxypeptidase B2 proteolytic cleavage product	PR:000019459	CPB2/ClvPrd
carboxypeptidase E proteolytic cleavage product	PR:000019460	CPE/ClvPrd
complexin-3 proteolytic cleavage product	PR:000019461	CPLX3/ClvPrd
complexin-4 proteolytic cleavage product	PR:000019462	CPLX4/ClvPrd
C-prM	PR:000036836	C-prM
C-prM	PR:000036836	CprM
C-reactive protein proteolytic cleavage product	PR:000019500	C-reactive protein proteolytic cleavage product
cyclic AMP-responsive element-binding protein 3 proteolytic cleavage product	PR:000019474	CREB3/ClvPrd
cyclic AMP-responsive element-binding protein 3-like protein 1 proteolytic cleavage product	PR:000019475	CREB3L1/ClvPrd
cyclic AMP-responsive element-binding protein 3-like protein 2 proteolytic cleavage product	PR:000019476	CREB3L2/ClvPrd
cyclic AMP-responsive element-binding protein 3-like protein 3 proteolytic cleavage product	PR:000019477	CREB3L3/ClvPrd
cyclic AMP-responsive element-binding protein 3-like protein 4 proteolytic cleavage product	PR:000019478	CREB3L4/ClvPrd
sensor protein CreC isoform 1 unmodified form	PR:000024908	creC/iso:1/UnMod
corticoliberin proteolytic cleavage product	PR:000019483	CRH/ClvPrd
cysteine-rich motor neuron 1 protein proteolytic cleavage product	PR:000019490	CRIM1/ClvPrd
C-reactive protein proteolytic cleavage product	PR:000019500	CRP/ClvPrd
catabolite gene activator isoform 1 unmodified form	PR:000025167	crp/iso:1/UnMod
alpha-crystallin A chain proteolytic cleavage product	PR:000019502	CRYAA/ClvPrd
beta-crystallin B1 proteolytic cleavage product	PR:000019505	CRYBB1/ClvPrd
macrophage colony-stimulating factor 1 proteolytic cleavage product	PR:000019515	CSF1/ClvPrd
alpha-S1-casein proteolytic cleavage product	PR:000019524	CSN1S1/ClvPrd
cleavage stimulation factor subunit 2, initiator methionine removed form	PR:000019542	CSTF2/InitMet-
catenin beta-1 isoform 1 unmodified form	PR:000002862	CTNNB1/iso:1/UnMod
chymotrypsinogen B proteolytic cleavage product	PR:000019549	CTRB1/ClvPrd
chymotrypsinogen B2 proteolytic cleavage product	PR:000019550	CTRB2/ClvPrd
chymotrypsin-C proteolytic cleavage product	PR:000019551	CTRC/ClvPrd
lysosomal protective protein proteolytic cleavage product	PR:000019554	CTSA/ClvPrd
cathepsin B proteolytic cleavage product	PR:000019555	CTSB/ClvPrd
dipeptidyl peptidase 1 proteolytic cleavage product	PR:000019558	CTSC/ClvPrd
cathepsin D proteolytic cleavage product	PR:000019561	CTSD/ClvPrd
cathepsin E proteolytic cleavage product	PR:000019564	CTSE/ClvPrd
cathepsin F proteolytic cleavage product	PR:000019565	CTSF/ClvPrd
cathepsin G proteolytic cleavage product	PR:000019568	CTSG/ClvPrd
cathepsin H proteolytic cleavage product	PR:000019571	CTSH/ClvPrd
cathepsin J proteolytic cleavage product	PR:000019639	Ctsj/ClvPrd
cathepsin K proteolytic cleavage product	PR:000018547	CTSK/ClvPrd
cathepsin L2 proteolytic cleavage product	PR:000019575	CTSL2/ClvPrd
cathepsin L1 proteolytic cleavage product	PR:000019574	CTSL/ClvPrd
cathepsin M proteolytic cleavage product	PR:000019640	Ctsm/ClvPrd
cathepsin O proteolytic cleavage product	PR:000019576	CTSO/ClvPrd
cathepsin S proteolytic cleavage product	PR:000019577	CTSS/ClvPrd
cathepsin Z proteolytic cleavage product	PR:000019580	CTSZ/ClvPrd
cholera enterotoxin subunit A1	PR:000021965	ctxA/Clv:A1
cholera enterotoxin subunit A2	PR:000021966	ctxA/Clv:A2
cholera enterotoxin subunit A proteolytic cleavage product	PR:000025417	ctxA/ClvPrd
cholera enterotoxin subunit B proteolytic cleavage product	PR:000025418	ctxB/ClvPrd
cubilin proteolytic cleavage product	PR:000019581	cubilin proteolytic cleavage product
cubilin proteolytic cleavage product	PR:000019581	CUBN/ClvPrd
fractalkine proteolytic cleavage product	PR:000018550	CX3CL1/ClvPrd
C-X-C motif chemokine 10 proteolytic cleavage product	PR:000019588	CXCL10/ClvPrd
stromal cell-derived factor 1 proteolytic cleavage product	PR:000019591	CXCL12/ClvPrd
growth-regulated alpha protein proteolytic cleavage product	PR:000019585	CXCL1/ClvPrd
C-X-C motif chemokine 2 proteolytic cleavage product	PR:000019596	CXCL2/ClvPrd
C-X-C motif chemokine 3 proteolytic cleavage product	PR:000019599	CXCL3/ClvPrd
C-X-C motif chemokine 5 proteolytic cleavage product	PR:000019602	CXCL5/ClvPrd
C-X-C motif chemokine 6 proteolytic cleavage product	PR:000019605	CXCL6/ClvPrd
interleukin-8 proteolytic cleavage product	PR:000018461	CXCL8/ClvPrd
NADH-cytochrome b5 reductase 3 proteolytic cleavage product	PR:000019609	CYB5R3/ClvPrd
cyclin-dependent kinase 5 activator 1 cleaved 1	PR:000050087	cyclin-dependent kinase 5 activator 1 cleaved 1
cytochrome P450 4A11 proteolytic cleavage product	PR:000019624	CYP4A11/ClvPrd
siroheme synthase cysG unmodified form	PR:000025883	cysG/UnMod
cytochrome b-c1 complex Rieske-derived subunit 9	PR:000050072	cytochrome b-c1 complex Rieske-derived subunit 9
cytochrome P450 4A11 proteolytic cleavage product	PR:000019624	cytochrome P450 4A11 proteolytic cleavage product
dystroglycan proteolytic cleavage product	PR:000019642	DAG1/ClvPrd
dopamine beta-hydroxylase proteolytic cleavage product	PR:000019644	DBH/ClvPrd
dermcidin proteolytic cleavage product	PR:000019649	DCD/ClvPrd
decorin proteolytic cleavage product	PR:000018276	DCN/ClvPrd
transcriptional regulatory protein DcuR isoform 1 unmodified form	PR:000025385	dcuR/iso:1/UnMod
sensor protein dcuS isoform 1 unmodified form	PR:000024911	dcuS/iso:1/UnMod
decorin proteolytic cleavage product	PR:000018276	decorin proteolytic cleavage product
neutrophil defensin 1 proteolytic cleavage product	PR:000029401	DEFA1B/ClvPrd
neutrophil defensin 3 proteolytic cleavage product	PR:000029404	DEFA3/ClvPrd
beta-defensin 1 proteolytic cleavage product	PR:000019661	DEFB1/ClvPrd
beta-defensin 8 proteolytic cleavage product	PR:000019717	Defb8/ClvPrd
defensin-related cryptdin-2 proteolytic cleavage product	PR:000019718	Defcr2/ClvPrd
2K	PR:000036831	DenV-2K
2KNS4B	PR:000036842	DenV-2KNS4B
capsid protein C	PR:000036819	DenV-C
C-prM	PR:000036836	DenV-CprM
E protein	PR:000036822	DenV-E
M protein	PR:000036821	DenV-M
NS1	PR:000036824	DenV-NS1
NS12345	PR:000036838	DenV-NS12345
NS1-NS2A	PR:000036998	DenV-NS12A
NS2A	PR:000036825	DenV-NS2A
NS2A-alpha	PR:000036826	DenV-NS2Aalpha
NS2B	PR:000036827	DenV-NS2B
NS2B-NS3 polyprotein precursor	PR:000036873	DenV-NS2B3
NS3	PR:000036828	DenV-NS3
NS345	PR:000036839	DenV-NS345
NS4A	PR:000036830	DenV-NS4A
NS4AB	PR:000036841	DenV-NS4AB
NS4A-NS4B-NS5	PR:000036840	DenV-NS4AB5
NS4B	PR:000036833	DenV-NS4B
NS4B-NS5	PR:000036843	DenV-NS4B5
NS5	PR:000036835	DenV-NS5
dengue virus genome polyprotein proteolytic cleavage product	PR:000036818	DenV-polyprot/ClvPrd
pr protein	PR:000036820	DenV-pr
precursor of NS4B	PR:000036832	DenV-preNS4B
precursor of NS5	PR:000036834	DenV-preNS5
prM	PR:000036837	DenV-prM
deoxyribose-phosphate aldolase DeoC isoform 1 unmodified form	PR:000024917	deoC/iso:1/UnMod
dermcidin proteolytic cleavage product	PR:000019649	dermcidin proteolytic cleavage product
desert hedgehog protein proteolytic cleavage product	PR:000019670	DHH/ClvPrd
diablo homolog, mitochondrial proteolytic cleavage product	PR:000025426	DIABLO/ClvPrd
dipeptidase 1 proteolytic cleavage product	PR:000019700	dipeptidase 1 proteolytic cleavage product
dickkopf-related protein 4 proteolytic cleavage product	PR:000019681	DKK4/ClvPrd
protein delta homolog 1 proteolytic cleavage product	PR:000019688	DLK1/ClvPrd
PC4 and SFRS1-interacting protein p38	PR:000003424	DN85
DNA replication regulator sld2 unmodified form	PR:000027525	DNA replication regulator sld2 unmodified form
DNA polymerase III subunit tau proteolytic cleavage product	PR:000024373	dnaX/ClvPrd
dipeptidase 1 proteolytic cleavage product	PR:000019700	DPEP1/ClvPrd
transcriptional regulatory protein DpiA isoform 1 unmodified form	PR:000025027	dpiA/iso:1/UnMod
sensor kinase dpiB isoform 1 unmodified form	PR:000025086	dpiB/iso:1/UnMod
dipeptidyl peptidase IV proteolytic cleavage product	PR:000018418	DPP4/ClvPrd
dihydropyrimidine dehydrogenase [NADP(+)] proteolytic cleavage product	PR:000019705	DPYD/ClvPrd
dentin sialophosphoprotein proteolytic cleavage product	PR:000019708	DSPP/ClvPrd
dystroglycan proteolytic cleavage product	PR:000019642	dystroglycan proteolytic cleavage product
ectodysplasin-A proteolytic cleavage product	PR:000019727	ectodysplasin-A proteolytic cleavage product
ectodysplasin-A proteolytic cleavage product	PR:000019727	EDA/ClvPrd
endothelin-1 proteolytic cleavage product	PR:000019734	EDN1/ClvPrd
endothelin-2 proteolytic cleavage product	PR:000019735	EDN2/ClvPrd
endothelin-3 proteolytic cleavage product	PR:000019736	EDN3/ClvPrd
ephrin-A1 proteolytic cleavage product	PR:000019744	EFNA1/ClvPrd
epidermal growth factor-binding protein type B proteolytic cleavage product	PR:000019822	Egfbp2/ClvPrd
pro-epidermal growth factor proteolytic cleavage product	PR:000019751	EGF/ClvPrd
eukaryotic translation initiation factor 3 subunit F isoform 1 unmodified form	PR:000025838	EIF3F/iso:1/UnMod
chymotrypsin-like elastase family member 1 proteolytic cleavage product	PR:000019772	ELA1/ClvPrd
chymotrypsin-like elastase family member 2A proteolytic cleavage product	PR:000019776	ELA2A/ClvPrd
chymotrypsin-like elastase family member 2B proteolytic cleavage product	PR:000019779	ELA2B/ClvPrd
elafin proteolytic cleavage product	PR:000020960	elafin proteolytic cleavage product
neutrophil elastase proteolytic cleavage product	PR:000019773	ELANE/ClvPrd
endothelin-1 proteolytic cleavage product	PR:000019734	endothelin-1 proteolytic cleavage product
endothelin-2 proteolytic cleavage product	PR:000019735	endothelin-2 proteolytic cleavage product
endothelin-3 proteolytic cleavage product	PR:000019736	endothelin-3 proteolytic cleavage product
enolase isoform 1 unmodified form	PR:000025062	eno/iso:1/UnMod
enolase isoform 1 unmodified form	PR:000025062	enolase isoform 1 unmodified form
ectonucleotide pyrophosphatase/phosphodiesterase family member 2 proteolytic cleavage product	PR:000019782	ENPP2/ClvPrd
glycerophosphocholine cholinephosphodiesterase ENPP6 proteolytic cleavage product	PR:000019783	ENPP6/ClvPrd
enteropeptidase proteolytic cleavage product	PR:000021128	enteropeptidase proteolytic cleavage product
E protein	PR:000036822	Envelope protein E
sensor histidine kinase EnvZ isoform 1 unmodified form	PR:000025066	envZ/iso:1/UnMod
eosinophil peroxidase proteolytic cleavage product	PR:000019802	eosinophil peroxidase proteolytic cleavage product
ephrin-A1 proteolytic cleavage product	PR:000019744	ephrin-A1 proteolytic cleavage product
erythropoietin proteolytic cleavage product	PR:000019798	EPO/ClvPrd
E protein	PR:000036822	E protein
eosinophil peroxidase proteolytic cleavage product	PR:000019802	EPX/ClvPrd
GTP-binding protein era isoform 1 unmodified form	PR:000024942	ERAL1/iso:1/UnMod
proepiregulin proteolytic cleavage product	PR:000019803	EREG/ClvPrd
syncytin-1 proteolytic cleavage product	PR:000019809	ERVWE1/ClvPrd
erythropoietin proteolytic cleavage product	PR:000019798	erythropoietin proteolytic cleavage product
homeobox protein ESX1 proteolytic cleavage product	PR:000019812	ESX1/ClvPrd
ETS translocation variant 1 isoform 1 unmodified form	PR:000028621	ETV1/iso:1/UnMod
DNA-binding transcriptional activator EvgA isoform 1 unmodified form	PR:000025051	evgA/iso:1/UnMod
sensor protein EvgS isoform 1 unmodified form	PR:000025069	evgS/iso:1/UnMod
exostosin-like 2 proteolytic cleavage product	PR:000019820	exostosin-like 2 proteolytic cleavage product
exostosin-like 2 proteolytic cleavage product	PR:000019820	EXTL2/ClvPrd
coagulation factor X proteolytic cleavage product	PR:000019823	F10/ClvPrd
coagulation factor XI proteolytic cleavage product	PR:000019826	F11/ClvPrd
coagulation factor XII proteolytic cleavage product	PR:000019829	F12/ClvPrd
coagulation factor XIII A chain proteolytic cleavage product	PR:000019831	F13A1/ClvPrd
prothrombin proteolytic cleavage product	PR:000019834	F2/ClvPrd
proteinase-activated receptor 1 proteolytic cleavage product	PR:000018513	F2R/ClvPrd
coagulation factor V light chain	PR:000035910	F5/Clv:L
coagulation factor V proteolytic cleavage product	PR:000019837	F5/ClvPrd
coagulation factor VIIa heavy chain	PR:000035926	F7/Clv:aH
coagulation factor VIIa light chain	PR:000050103	F7/Clv:aL
coagulation factor VII proteolytic cleavage product	PR:000019838	F7/ClvPrd
coagulation factor VIII proteolytic cleavage product	PR:000019841	F8/ClvPrd
coagulation factor IX proteolytic cleavage product	PR:000019842	F9/ClvPrd
tumor necrosis factor ligand superfamily member 6 proteolytic cleavage product	PR:000018277	FASLG/ClvPrd
ubiquitin-like protein FUBI	PR:000050155	FAU/FUBI
40S ribosomal protein S30	PR:000050156	FAU/RPS30
low affinity immunoglobulin epsilon Fc receptor proteolytic cleavage product	PR:000018568	FCER2/ClvPrd
fibrinogen alpha chain proteolytic cleavage product	PR:000019875	FGA/ClvPrd
fibrinogen beta chain proteolytic cleavage product	PR:000019878	FGB/ClvPrd
fibroblast growth factor 1 proteolytic cleavage product	PR:000019879	FGF1/ClvPrd
fibroblast growth factor 23 proteolytic cleavage product	PR:000019887	FGF23/ClvPrd
fibroblast growth factor 2 proteolytic cleavage product	PR:000019882	FGF2/ClvPrd
fibroblast growth factor 9 proteolytic cleavage product	PR:000019890	FGF9/ClvPrd
fibrinogen beta chain proteolytic cleavage product	PR:000019878	fibrinogen beta chain proteolytic cleavage product
fibronectin proteolytic cleavage product	PR:000019919	fibronectin proteolytic cleavage product
NS2B	PR:000036827	Flavivirin protease NS2B regulatory subunit
NS3	PR:000036828	Flavivirin protease NS3 catalytic subunit
antigen 43 proteolytic cleavage product	PR:000024433	flu/ClvPrd
fibronectin proteolytic cleavage product	PR:000019919	FN1/ClvPrd
folate receptor alpha proteolytic cleavage product	PR:000019921	folate receptor alpha proteolytic cleavage product
folate receptor beta proteolytic cleavage product	PR:000019924	folate receptor beta proteolytic cleavage product
follistatin proteolytic cleavage product	PR:000025457	follistatin proteolytic cleavage product
folate receptor alpha proteolytic cleavage product	PR:000019921	FOLR1/ClvPrd
folate receptor beta proteolytic cleavage product	PR:000019924	FOLR2/ClvPrd
fractalkine proteolytic cleavage product	PR:000018550	fractalkine proteolytic cleavage product
ribosome-recycling factor isoform 1 unmodified form	PR:000024946	frr/iso:1/UnMod
putative frv operon regulatory protein isoform 1 unmodified form	PR:000025041	frvR/iso:1/UnMod
follistatin proteolytic cleavage product	PR:000025457	FST/ClvPrd
peptidoglycan D,D-transpeptidase FtsI proteolytic cleavage product	PR:000024442	ftsI/ClvPrd
fumarate hydratase class I, anaerobic isoform 1 unmodified form	PR:000025080	fumB/iso:1/UnMod
furin proteolytic cleavage product	PR:000018787	FURIN/ClvPrd
furin proteolytic cleavage product	PR:000018787	furin proteolytic cleavage product
frataxin, mitochondrial proteolytic cleavage product	PR:000019948	FXN/ClvPrd
lysosomal alpha-glucosidase proteolytic cleavage product	PR:000019956	GAA/ClvPrd
glutamate decarboxylase beta isoform 1 unmodified form	PR:000025122	gadB/iso:1/UnMod
galanin proteolytic cleavage product	PR:000019959	galanin proteolytic cleavage product
galanin proteolytic cleavage product	PR:000019959	GAL/ClvPrd
polypeptide N-acetylgalactosaminyltransferase 1 proteolytic cleavage product	PR:000019965	GALNT1/ClvPrd
polypeptide N-acetylgalactosaminyltransferase 2 proteolytic cleavage product	PR:000019966	GALNT2/ClvPrd
gamma-secretase C-terminal fragment 50	PR:000025589	gamma-CTF(50)
gamma-secretase C-terminal fragment 57	PR:000025585	gamma-CTF(57)
gamma-secretase C-terminal fragment 59	PR:000025586	gamma-CTF(59)
gamma-secretase C-terminal fragment 50	PR:000025589	gamma-secretase C-terminal fragment 50
gamma-secretase C-terminal fragment 57	PR:000025585	gamma-secretase C-terminal fragment 57
gamma-secretase C-terminal fragment 59	PR:000025586	gamma-secretase C-terminal fragment 59
gastrin proteolytic cleavage product	PR:000019973	GAST/ClvPrd
gastricsin proteolytic cleavage product	PR:000020944	gastricsin proteolytic cleavage product
gastrin proteolytic cleavage product	PR:000019973	gastrin proteolytic cleavage product
pro-glucagon proteolytic cleavage product	PR:000019980	GCG/ClvPrd
glycine cleavage system H protein, mitochondrial, transit peptide removed form	PR:000019984	GCSH/TransPep-
glycine cleavage system H protein, initiator methionine removed form	PR:000024448	gcvH/InitMet-
glycine cleavage system transcriptional repressor, initiator methionine removed form	PR:000024450	gcvR/InitMet-
growth/differentiation factor 5 proteolytic cleavage product	PR:000021929	GDF5/ClvPrd
growth/differentiation factor 7 proteolytic cleavage product	PR:000021930	GDF7/ClvPrd
gamma-glutamyltranspeptidase 1 proteolytic cleavage product	PR:000018490	GGT1/ClvPrd
gamma-glutamyltransferase 6 proteolytic cleavage product	PR:000019988	GGT6/ClvPrd
growth hormone receptor proteolytic cleavage product	PR:000019995	GHR/ClvPrd
somatoliberin proteolytic cleavage product	PR:000019996	GHRH/ClvPrd
appetite-regulating hormone proteolytic cleavage product	PR:000019999	GHRL/ClvPrd
gastric inhibitory polypeptide proteolytic cleavage product	PR:000020000	GIP/ClvPrd
eukaryotic-type beta-galactosidase proteolytic cleavage product	PR:000020005	GLB1/ClvPrd
transcriptional activator GLI3 proteolytic cleavage product	PR:000037271	GLI3/ClvPrd
sensor-like histidine kinase GlrK isoform 1 unmodified form	PR:000025103	glrK/iso:1/UnMod
transcriptional regulatory protein GlrR isoform 1 unmodified form	PR:000025111	glrR/iso:1/UnMod
glutaminase 1 isoform 1 unmodified form	PR:000025083	glsA1/iso:1/UnMod
glutamate synthase [NADPH] large chain proteolytic cleavage product	PR:000024458	gltB/ClvPrd
glucose-6-phosphate isomerase unmodified form	PR:000025180	glucose-6-phosphate isomerase unmodified form
glutaminase 1 isoform 1 unmodified form	PR:000025083	glutaminase 1 isoform 1 unmodified form
serine hydroxymethyltransferase isoform 1 unmodified form	PR:000025127	glyA/iso:1/UnMod
glypican-1 proteolytic cleavage product	PR:000020044	glypican-1 proteolytic cleavage product
glypican-2 proteolytic cleavage product	PR:000020045	glypican-2 proteolytic cleavage product
glypican-3 proteolytic cleavage product	PR:000020046	glypican-3 proteolytic cleavage product
glypican-4 proteolytic cleavage product	PR:000020047	glypican-4 proteolytic cleavage product
glypican-5 proteolytic cleavage product	PR:000020048	glypican-5 proteolytic cleavage product
glypican-6 proteolytic cleavage product	PR:000020049	glypican-6 proteolytic cleavage product
ganglioside GM2 activator proteolytic cleavage product	PR:000020016	GM2A/ClvPrd
guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11 proteolytic cleavage product	PR:000020024	GNG11/ClvPrd
guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 proteolytic cleavage product	PR:000020026	GNG2/ClvPrd
guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4 proteolytic cleavage product	PR:000020027	GNG4/ClvPrd
N-acetylglucosamine-1-phosphotransferase subunits alpha/beta proteolytic cleavage product	PR:000020029	GNPTAB/ClvPrd
progonadoliberin-1 proteolytic cleavage product	PR:000020032	GNRH1/ClvPrd
progonadoliberin-2 proteolytic cleavage product	PR:000020033	GNRH2/ClvPrd
platelet glycoprotein Ib alpha chain proteolytic cleavage product	PR:000018591	GP1BA/ClvPrd
glypican-1 proteolytic cleavage product	PR:000020044	GPC1/ClvPrd
glypican-2 proteolytic cleavage product	PR:000020045	GPC2/ClvPrd
glypican-3 proteolytic cleavage product	PR:000020046	GPC3/ClvPrd
glypican-4 proteolytic cleavage product	PR:000020047	GPC4/ClvPrd
glypican-5 proteolytic cleavage product	PR:000020048	GPC5/ClvPrd
glypican-6 proteolytic cleavage product	PR:000020049	GPC6/ClvPrd
glucose-6-phosphate isomerase unmodified form	PR:000025180	GPI/UnMod
granzyme C proteolytic cleavage product	PR:000018832	granzyme C proteolytic cleavage product
granzyme D proteolytic cleavage product	PR:000018823	granzyme D proteolytic cleavage product
granzyme E proteolytic cleavage product	PR:000018829	granzyme E proteolytic cleavage product
granzyme F proteolytic cleavage product	PR:000018838	granzyme F proteolytic cleavage product
granzyme G proteolytic cleavage product	PR:000018826	granzyme G proteolytic cleavage product
granzyme H proteolytic cleavage product	PR:000018835	granzyme H proteolytic cleavage product
granzyme K proteolytic cleavage product	PR:000018820	granzyme K proteolytic cleavage product
autonomous glycyl radical cofactor isoform 1 unmodified form	PR:000025035	grcA/iso:1/UnMod
progranulin proteolytic cleavage product	PR:000020062	GRN/ClvPrd
gastrin-releasing peptide proteolytic cleavage product	PR:000020093	GRP/ClvPrd
transcription initiation factor IIA subunit 1 proteolytic cleavage product	PR:000020072	GTF2A1/ClvPrd
GTPase HRas proteolytic cleavage product	PR:000029707	GTPase HRas proteolytic cleavage product
GTPase KRas proteolytic cleavage product	PR:000020402	GTPase KRas proteolytic cleavage product
GTP-binding protein era isoform 1 unmodified form	PR:000024942	GTP-binding protein era isoform 1 unmodified form
inosine-5'-monophosphate dehydrogenase isoform 1 unmodified form	PR:000025136	guaB/iso:1/UnMod
guanylin proteolytic cleavage product	PR:000020083	guanylin proteolytic cleavage product
